order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,device_token,rider_app_version,order_state,order_try_state,driver_app_version,driver_device_uid_new,device_name,eu_indicator,overpaid_ride_ticket,fraud_score
1143,1143,2020-02-13 10:43:32,17.03,13.1,18721,3408,1,client,finished,1,upfront,19112,1746,,2663,,CI.4.17,finished,finished,DI.3.34,182,"iPhone7,2",1,0,-202
2300,2300,2020-02-23 12:42:36,11584.26,,6099,2506,0,client,finished,1,prediction,5360,1221,,4078,,CA.5.42,finished,finished,DA.4.41,1725,TECNO MOBILE LIMITED TECNO KB8,0,0,
3057,3057,2020-03-02 16:48:31,5.57,6.1,5938,945,1,client,finished,1,upfront,6080,1140,,28,,CI.3.99,finished,finished,DA.4.39,1802,HUAWEI EVA-L19,1,0,-380
3204,3204,2020-03-04 19:16:22,20851.02,,11089,5111,0,client,finished,1,prediction,14596,2612,,160,,CA.4.93,finished,finished,DA.4.39,460,Foxconn TG-L800S,0,0,
3481,3481,2020-03-07 11:45:39,6000,,3078,535,1,client,finished,1,prediction,10820,1926,,471,,CA.4.79,finished,finished,DA.4.42,433,Itel W5504,0,0,
2844,2844,2020-02-29 11:18:33,7567.74,,4884,914,1,client,finished,1,prediction,3340,533,,1074,,CA.5.45,finished,finished,DA.4.41,803,Samsung SM-G920V,0,1,
152,152,2020-02-03 11:42:26,7181.46,9500,3869,1199,1,client,finished,1,upfront,6359,1232,,1514,,CA.5.32,finished,finished,DA.4.35,379,INFINIX MOBILITY LIMITED Infinix X604,0,0,
698,698,2020-02-08 18:47:25,12963.07,10500,7482,2244,0,client,finished,1,upfront,6499,1392,,2134,,CA.5.42,finished,finished,DA.4.37,1483,TECNO MOBILE LIMITED TECNO LA7,0,0,
589,589,2020-02-07 21:52:46,3.32,3.4,2991,532,1,client,finished,1,upfront,3164,539,,2049,,CI.4.17,finished,finished,DA.4.37,1518,LENOVO Lenovo TB-8504X,1,0,-558
1343,1343,2020-02-14 22:42:57,33615.5,36500,11162,1343,1,client,finished,1,upfront,12298,1464,,2918,,CI.4.17,finished,finished,DA.4.39,571,Samsung SM-G900H,0,0,
1697,1697,2020-02-18 8:59:27,4338.4,,6600,946,1,client,finished,1,prediction,5810,885,,3281,,CA.5.44,finished,finished,DA.4.37,2113,HMD Global Nokia 2.2,0,0,
1708,1708,2020-02-18 11:27:32,6072.24,,1987,1517,0,client,finished,1,prediction,1206,214,,3300,,CA.5.44,finished,finished,DA.4.39,1088,INFINIX MOBILITY LIMITED Infinix X624B,0,1,
646,646,2020-02-08 10:11:32,7.73,,9944,1139,1,driver,finished,2,upfront_destination_changed,8958,981,driver_destination_changed,3352,,CA.5.42,finished,finished,DA.4.37,560,HUAWEI VOG-L29,1,0,-1
1968,1968,2020-02-21 6:53:46,2.83,2.7,2162,475,1,client,finished,1,upfront,1954,453,,3605,,CA.5.44,finished,finished,DA.4.39,1952,Xiaomi Redmi Note 7,1,0,-1416
2085,2085,2020-02-22 1:09:45,9.5,7.3,6509,996,1,client,finished,1,upfront,5935,546,,3732,,CI.4.18,finished,finished,DA.4.39,302,Samsung SM-G930F,1,0,
2441,2441,2020-02-25 8:07:42,2000,,2363,318,1,client,finished,1,prediction,8349,1464,,4176,,CA.4.92,finished,finished,DA.4.41,2030,INFINIX MOBILITY LIMITED Infinix X626,0,0,
2451,2451,2020-02-25 9:54:33,6000,,2353,524,1,client,finished,1,prediction,2036,347,,4186,,CI.4.19,finished,finished,DA.4.41,1742,TECNO MOBILE LIMITED TECNO KA7,0,0,
1201,1201,2020-02-13 21:10:36,4.66,4.4,6376,504,1,client,finished,1,upfront,5502,533,,3592,,CA.5.23,finished,finished,DA.4.39,1736,HUAWEI DRA-LX2,1,0,-98
3000,3000,2020-03-01 21:09:20,13522.74,,9593,1850,0,client,finished,1,prediction,4091,461,,4812,,CA.5.45,finished,finished,DA.4.42,1036,OPPO CPH1803,0,0,
3443,3443,2020-03-07 1:01:14,3.3,3.3,2769,342,1,client,finished,1,upfront,2298,434,,477,,CI.4.19,finished,finished,DA.4.34,346,Samsung SM-A605FN,1,0,-4
3462,3462,2020-03-07 4:01:18,3.2,6.9,1208,259,1,client,finished,1,upfront,6812,743,,493,,CA.5.46,finished,finished,DA.4.42,838,LGE LM-X410.F,1,0,
3283,3283,2020-03-05 16:16:12,24921.6,,43658,3410,0,client,finished,1,prediction,43658,3661,,272,,CA.5.23,finished,finished,DA.4.42,332,HMD Global Nokia 2.2,0,0,
3337,3337,2020-03-06 8:27:15,3.28,3.1,2673,574,1,client,finished,1,upfront,2461,534,,669,,CI.4.17,finished,finished,DA.4.42,537,Samsung SM-G965F,1,0,-1666
3786,3786,2020-03-10 14:27:44,8.63,7.9,10688,1378,1,client,finished,1,upfront,9842,1233,,838,,CI.4.19,finished,finished,DA.4.42,1782,HUAWEI VKY-L29,1,0,-474
66,66,2020-02-02 14:02:17,7.68,8.2,11439,868,1,client,finished,1,upfront,11416,1090,,1501,,CI.4.06,finished,finished,DA.4.37,766,Samsung SM-J510FN,1,0,-616
254,254,2020-02-04 12:22:06,8.8,8.9,12571,997,1,client,finished,1,upfront,12369,1118,,1648,,CI.4.17,finished,finished,DA.4.37,708,Xiaomi Redmi 6A,1,0,-842
497,497,2020-02-07 6:31:56,9848.48,6500,5624,1539,1,client,finished,1,upfront,3712,851,,1914,,CA.5.43,finished,finished,DA.4.37,735,Samsung SM-J250F,0,0,
469,469,2020-02-06 20:55:09,6.91,9.1,8987,716,1,client,finished,1,upfront,8967,770,,1887,,CA.5.42,finished,finished,DA.4.37,2135,HUAWEI CLT-L29,1,0,-382
681,681,2020-02-08 15:31:39,6000,6000,2148,642,1,client,finished,1,upfront,1483,502,,2283,,CA.5.36,finished,finished,DI.3.32,160,"iPhone9,3",0,0,
532,532,2020-02-07 16:05:43,29305.02,17500,14580,8009,1,client,finished,1,upfront,13175,2351,,1972,,CA.5.43,finished,finished,DA.4.34,1382,Samsung SAMSUNG-SM-J727A,0,0,
1048,1048,2020-02-12 7:31:35,3.42,2.6,3221,961,1,client,finished,1,upfront,2713,596,,2524,,CI.4.17,finished,finished,DA.4.37,1471,Samsung SM-A705FN,1,0,-614
1053,1053,2020-02-12 7:39:59,3.25,8.3,144,57,1,client,finished,1,upfront,7202,1064,,2577,,CI.4.17,finished,finished,DA.4.39,709,Samsung SM-N950F,1,0,
1448,1448,2020-02-15 14:29:28,13.75,6.3,18706,2087,1,client,finished,1,upfront,8233,848,,3101,,CA.5.43,finished,finished,DA.4.39,1432,Samsung SM-T285,1,0,-6
1689,1689,2020-02-18 6:49:58,6000,,3054,452,1,client,finished,1,prediction,7593,1277,,3262,,CA.5.44,finished,finished,DA.4.37,1062,TECNO WX3,0,0,
1700,1700,2020-02-18 9:22:12,3.8,3.6,3465,650,1,client,finished,1,upfront,3069,621,,3293,,CI.4.17,finished,finished,DA.4.37,1219,LGE LG-M700,1,0,
1468,1468,2020-02-15 18:41:19,7314.05,9000,2801,1132,1,client,finished,1,upfront,4770,881,,3035,,CA.5.42,finished,finished,DA.4.39,1478,TECNO WX3,0,0,
1838,1838,2020-02-19 19:35:32,7.67,7.7,7919,965,1,client,finished,1,upfront,8314,895,,3444,,CA.5.43,finished,finished,DA.4.34,1102,HUAWEI KOB-L09,1,0,
1894,1894,2020-02-20 14:42:35,6.71,5.6,6806,1260,1,client,finished,1,upfront,5708,1010,,3550,,CI.4.17,finished,finished,DA.4.41,1206,Samsung SM-A500FU,1,0,-310
2150,2150,2020-02-22 11:58:07,6000,,504,471,1,client,finished,1,prediction,4018,757,,3833,,CI.4.18,finished,finished,DA.4.34,1038,INFINIX MOBILITY LIMITED Infinix X650B,0,0,
2526,2526,2020-02-26 7:02:16,6,4.5,4274,1400,1,client,finished,1,upfront,3370,956,,4290,,CI.4.19,finished,finished,DA.4.39,897,HUAWEI ANE-LX1,1,0,-578
2107,2107,2020-02-22 3:15:27,7.35,4.7,7385,606,1,client,finished,1,upfront,6198,545,,3744,,CA.5.44,finished,finished,DA.4.39,975,Samsung SM-G920F,1,0,-346
2644,2644,2020-02-27 17:57:07,16005.78,,7114,4422,1,client,finished,1,prediction,7075,1748,,4444,,CA.5.01,finished,finished,DA.4.41,535,TECNO MOBILE LIMITED TECNO KC8,0,0,
2905,2905,2020-02-29 22:55:46,8.68,7,11751,631,1,client,finished,1,upfront,8418,629,,4702,,CI.4.14,finished,finished,DA.4.37,532,HUAWEI VNS-L21,1,0,
3202,3202,2020-03-04 18:05:53,22768,,15731,3600,1,client,finished,1,prediction,8221,1616,,300,,CA.5.45,finished,finished,DA.4.39,1818,TECNO MOBILE LIMITED TECNO CF7,0,0,
3309,3309,2020-03-05 22:02:57,6.34,6.4,6772,687,1,client,finished,1,upfront,6574,745,,292,,CA.5.36,finished,finished,DA.4.34,1056,Sony E6633,1,0,
3499,3499,2020-03-07 15:45:25,6.51,4.9,10707,1215,1,client,finished,1,upfront,8174,823,,574,,CA.5.45,finished,finished,DA.4.42,1619,Samsung SM-A505FN,1,0,
3607,3607,2020-03-08 13:10:01,3.1,2.5,2487,529,1,client,finished,1,upfront,1835,316,,616,,CA.5.36,finished,finished,DA.4.42,1511,Samsung SM-G975F,1,0,
4031,4031,2020-03-12 19:30:50,2.5,2.5,2242,256,1,client,finished,1,upfront,1323,146,,1152,,CA.5.23,finished,finished,DA.4.42,2086,Samsung SM-A715F,1,0,
3813,3813,2020-03-10 18:49:10,8187.4,,5841,2210,0,client,finished,1,prediction,5529,822,,866,,CI.4.22,finished,finished,DA.4.42,507,TECNO MOBILE LIMITED TECNO F3,0,1,
4008,4008,2020-03-12 16:54:08,4.39,4.3,3442,888,1,client,finished,1,upfront,3142,899,,1089,,CA.5.47,finished,finished,DA.4.42,1452,Samsung SM-N950F,1,0,
3931,3931,2020-03-11 20:23:51,6659.76,,5560,85,0,client,finished,1,prediction,6534,865,,992,,CI.4.07,finished,finished,DA.4.42,474,TECNO MOBILE LIMITED TECNO CF7k,0,0,
3340,3340,2020-03-06 9:26:26,9.73,9.5,12388,1531,1,client,finished,1,upfront,12494,1417,,1360,,CI.4.19,finished,finished,DA.4.42,397,Samsung SM-J600FN,1,0,-440
3607,3607,2020-03-08 13:10:01,3.1,2.5,2487,529,1,client,finished,1,upfront,1835,316,,754,,CA.5.36,finished,finished,DA.4.42,1511,Samsung SM-G975F,1,0,
3297,3297,2020-03-05 18:28:04,8.37,8.6,12181,828,1,client,finished,1,upfront,12153,956,,1085,,CA.5.45,finished,finished,DA.4.42,579,Xiaomi Redmi 7,1,0,-84
3121,3121,2020-03-03 16:06:28,32282.46,,17914,6887,1,client,finished,1,prediction,11420,2044,,46,,CA.5.44,finished,finished,DI.3.33,245,"iPhone8,1",0,0,
3643,3643,2020-03-08 22:10:30,22424.26,,17143,2182,1,client,finished,1,prediction,15173,1663,,655,,CA.5.13,finished,finished,DA.4.42,478,HMD Global Nokia 2.2,0,0,
2413,2413,2020-02-24 18:17:59,12625.98,,8844,1729,1,client,finished,1,prediction,8604,1352,,4235,,CA.5.32,finished,finished,DA.4.39,395,Samsung SM-G532F,0,0,
2919,2919,2020-03-01 0:37:37,2.43,,2688,484,1,driver,finished,2,upfront_destination_changed,21934,1485,driver_destination_changed,4712,,CI.4.19,finished,finished,DA.4.39,861,HUAWEI MAR-LX1A,1,0,-666
2862,2862,2020-02-29 14:16:02,6000,,159,162,1,client,finished,1,prediction,3070,857,,4658,,CI.4.14,finished,finished,DA.4.39,2112,TECNO MOBILE LIMITED TECNO CF7k,0,0,
2794,2794,2020-02-28 23:54:35,2.5,2.5,627,147,1,client,finished,1,upfront,994,209,,23,,CI.4.17,finished,finished,DI.3.36,63,"iPhone11,6",1,0,
3013,3013,2020-03-02 5:34:26,3.42,3.4,3634,468,1,client,finished,1,upfront,3102,532,,4900,,CI.4.19,finished,finished,DA.4.39,575,HUAWEI FIG-LX1,1,0,-1134
3260,3260,2020-03-05 12:20:57,6761.04,,3758,1024,1,client,finished,1,prediction,3560,618,,227,,CI.4.19,finished,finished,DA.4.42,1258,Samsung SM-G920F,0,0,
3388,3388,2020-03-06 16:56:01,7.79,9.7,11164,961,1,client,finished,1,upfront,12380,1508,,376,,CI.4.14,finished,finished,DA.4.42,890,Samsung SM-A202F,1,0,-2
3511,3511,2020-03-07 16:51:22,2.5,6.2,184,53,1,client,finished,1,upfront,7400,967,,509,,CA.5.46,finished,finished,DI.3.36,199,"iPhone10,4",1,0,-406
3646,3646,2020-03-08 22:31:50,2.83,5.9,3035,325,1,client,finished,1,upfront,7660,789,,661,,CI.4.19,finished,finished,DA.4.42,743,HUAWEI VTR-L29,1,0,
3421,3421,2020-03-06 23:11:59,15.6,,18005,2951,1,driver,finished,2,upfront_destination_changed,15301,1309,driver_destination_changed,413,,CA.4.93,finished,finished,DA.4.42,699,HUAWEI BLA-L29,1,0,-628
3976,3976,2020-03-12 10:02:23,5.75,,6194,970,1,driver,finished,2,upfront_destination_changed,3804,621,driver_destination_changed,1047,,CA.5.47,finished,finished,DA.4.42,1844,Samsung SM-G920F,1,0,-10
939,939,2020-02-11 0:53:22,5.89,5.9,5016,421,1,client,finished,1,upfront,4915,442,,1354,,CA.5.22,finished,finished,DA.4.31,1404,Samsung SM-J500FN,1,0,-842
2818,2818,2020-02-29 4:54:30,5.87,5.3,7216,847,1,client,finished,1,upfront,6868,687,,4819,,CI.4.19,finished,finished,DA.4.37,1948,Samsung SM-J330F,1,0,-59
20,20,2020-02-02 3:34:23,11.09,9.3,14846,1666,1,client,finished,1,upfront,14131,1076,,1388,,CA.5.42,finished,finished,DA.4.35,1695,LENOVO Lenovo TB-7304F,1,0,4
525,525,2020-02-07 13:08:59,8880.24,7000,6210,977,0,client,finished,1,upfront,4164,871,,1954,,CA.5.36,finished,finished,DA.4.10,1737,TECNO MOBILE LIMITED TECNO B1,0,0,
390,390,2020-02-05 22:23:29,9.67,9.5,10018,1301,1,client,finished,1,upfront,10386,1168,,1809,,CI.4.17,finished,finished,DA.4.37,1927,Xiaomi MI 8,1,0,-61
1088,1088,2020-02-12 16:35:55,4.27,4.6,4553,654,1,client,finished,1,upfront,5043,683,,2598,,CA.5.40,finished,finished,DI.3.33,33,"iPhone9,3",1,0,0
679,679,2020-02-08 15:19:19,7.7,8.3,10929,961,1,client,finished,1,upfront,10979,1208,,2189,,CA.5.42,finished,finished,DA.4.37,721,Samsung SM-J510FN,1,0,-1020
1163,1163,2020-02-13 14:23:12,6.62,5.7,6546,1265,0,client,finished,1,upfront,6323,939,,2761,,CA.5.43,finished,finished,DA.4.39,1488,Samsung SM-A520F,1,0,
1316,1316,2020-02-14 19:48:02,5.47,5.6,7552,630,1,client,finished,1,upfront,7446,692,,2823,,CA.5.36,finished,finished,DA.4.39,251,Samsung SM-G950F,1,0,
1634,1634,2020-02-17 13:28:59,8297.6,8000,12495,2157,1,client,finished,1,upfront,12674,1987,,3192,,CI.4.18,finished,finished,DA.4.39,2024,Itel S12,0,0,
2091,2091,2020-02-22 0:37:48,3,3,2181,281,1,client,finished,1,upfront,2248,276,,3731,,CI.4.19,finished,finished,DA.4.39,1823,HUAWEI ANE-LX1,1,0,-282
2199,2199,2020-02-22 18:44:32,6.77,,8582,983,1,client,finished,2,upfront_destination_changed,2759,482,client_destination_changed,4147,,CI.4.19,finished,finished,DA.4.39,437,HUAWEI ALE-L21,1,0,-1804
2384,2384,2020-02-24 12:52:56,9.76,9.7,18738,1464,1,client,finished,1,upfront,18077,1550,,4247,,CA.5.44,finished,finished,DA.4.39,396,HUAWEI PRA-LX1,1,0,-10
2521,2521,2020-02-26 5:40:13,4.24,3.1,3247,862,1,client,finished,1,upfront,2939,463,,4297,,CI.4.19,finished,finished,DA.4.41,797,Samsung SM-A505FN,1,0,-315
2714,2714,2020-02-28 12:37:26,5.55,3.7,4881,1112,1,client,finished,1,upfront,3265,632,,4503,,CI.4.19,finished,finished,DA.4.37,1672,Samsung SM-G900F,1,0,-10
2649,2649,2020-02-27 17:50:40,6.31,6.4,8221,856,1,client,finished,1,upfront,7575,984,,4525,,CI.4.17,finished,finished,DA.4.41,1455,HUAWEI GRA-L09,1,0,-250
2936,2936,2020-03-01 7:37:58,14369.28,,11246,1497,0,client,finished,2,prediction,11246,1678,client_destination_changed,4824,,CI.4.19,finished,finished,DA.4.39,510,HMD Global Nokia 1,0,0,
2824,2824,2020-02-29 6:35:51,4.51,4.6,5310,621,1,client,finished,1,upfront,5330,663,,29,,CI.4.19,finished,finished,DA.4.39,2117,Samsung SM-A520F,1,0,-960
2661,2661,2020-02-27 21:43:40,8.22,7.9,10718,1207,1,client,finished,1,upfront,10321,1130,,177,,CI.4.17,finished,finished,DA.4.39,530,Samsung SM-J530F,1,0,-28
2953,2953,2020-03-01 11:01:31,9374.76,,6014,1345,0,client,finished,1,prediction,6014,1085,,4873,,CI.4.16,finished,finished,DA.4.39,847,INFINIX MOBILITY LIMITED Infinix X650,0,1,
2766,2766,2020-02-28 20:47:12,27216.98,,18204,3871,1,client,finished,1,prediction,15352,2105,,93,,CA.5.44,finished,finished,DI.3.36,143,"iPhone7,2",0,0,
3966,3966,2020-03-12 8:28:44,2.56,2.9,2262,347,1,client,finished,1,upfront,2334,480,,1070,,CA.5.47,finished,finished,DA.4.31,441,Samsung SM-G935F,1,0,
3713,3713,2020-03-09 16:51:40,6000,,1707,1318,1,client,finished,1,prediction,8078,1700,,747,,CI.4.20,finished,finished,DA.4.42,465,INFINIX MOBILITY LIMITED Infinix X605,0,0,
4155,4155,2020-03-13 22:23:41,12910.02,,10369,1133,1,client,finished,1,prediction,11873,1633,,1270,,CA.5.46,finished,finished,DA.4.42,2111,Samsung SM-N9100,0,0,
2719,2719,2020-02-28 13:52:50,6.56,5.7,6376,1268,1,client,finished,1,upfront,6407,899,,1310,,CI.4.19,finished,finished,DA.4.39,1131,Samsung SM-G388F,1,0,
2369,2369,2020-02-24 11:20:53,18244.3,,22046,8363,0,client,finished,1,prediction,6241,949,,4094,,CA.5.44,finished,finished,DA.4.37,260,Itel S32,0,0,
80,80,2020-02-02 15:16:56,11705.46,7500,9517,893,0,client,finished,1,upfront,4848,866,,1435,,CA.4.73,finished,finished,DA.4.37,278,TECNO MOBILE LIMITED TECNO B1p,0,0,
119,119,2020-02-03 3:25:00,12414.65,10000,9253,1090,1,client,finished,1,upfront,7085,917,,1525,,CA.5.23,finished,finished,DA.4.31,2126,Samsung SM-G935T,0,0,
87,87,2020-02-02 16:51:41,14.12,14.6,20653,1390,1,client,finished,1,upfront,20918,1514,,1448,,CI.4.17,finished,finished,DA.4.37,557,HUAWEI FIG-LX1,1,0,
174,174,2020-02-03 16:16:58,4.15,4.3,3354,805,1,client,finished,1,upfront,3762,816,,1555,,CI.4.01,finished,finished,DA.4.37,970,Xiaomi Redmi Note 6 Pro,1,0,
247,247,2020-02-04 13:21:38,38919.34,18500,18445,8106,0,client,finished,1,upfront,12946,1976,,1644,,CI.4.14,finished,finished,DA.4.37,787,Samsung SM-J320F,0,0,
143,143,2020-02-03 10:05:21,4604.15,3000,4317,2370,1,client,finished,1,upfront,3608,962,,1508,,CI.4.16,finished,finished,DA.4.37,824,Itel W5504,0,0,
269,269,2020-02-04 14:14:48,2000,8000,6,281,1,client,finished,1,upfront,11212,1890,,1655,,CA.5.32,finished,finished,DA.4.37,822,Itel S12,0,0,
751,751,2020-02-09 2:14:01,7200,7500,796,106,1,client,finished,1,upfront,4013,531,,2163,,CA.5.40,finished,finished,DA.4.23,408,HUAWEI DRA-LX5,0,0,
612,612,2020-02-08 2:04:14,32.34,33.7,30097,1865,1,client,finished,1,upfront,30837,2033,,2219,,CI.4.17,finished,finished,DA.4.37,1363,Samsung SM-G935F,1,0,-126
807,807,2020-02-09 15:26:54,4.67,5.3,4234,568,1,client,finished,1,upfront,4903,664,,2305,,CA.5.36,finished,finished,DA.4.23,55,HUAWEI M2-801W,1,0,-57
902,902,2020-02-10 14:49:24,8612.28,6000,4557,1641,1,client,finished,1,upfront,3613,756,,2359,,CA.5.36,finished,finished,DA.4.39,1080,TECNO MOBILE LIMITED TECNO KA7O,0,1,
931,931,2020-02-10 20:04:16,6000,12500,146,88,1,client,finished,1,upfront,9196,1189,,2391,,CI.4.14,finished,finished,DA.4.34,1600,TECNO W5 Lite,0,0,-1888
1437,1437,2020-02-15 11:13:33,6.19,6.6,7951,855,1,client,finished,1,upfront,8476,932,,2940,,CI.4.17,finished,finished,DA.4.39,797,Samsung SM-A505FN,1,0,-417
1450,1450,2020-02-15 14:26:20,6.25,6.4,7672,925,1,client,finished,1,upfront,7427,1020,,2989,,CI.4.17,finished,finished,DA.4.39,1119,HUAWEI KOB-L09,1,0,-182
1288,1288,2020-02-14 16:32:44,6000,10000,1049,325,1,client,finished,1,upfront,6398,1106,,2800,,CI.4.17,finished,finished,DA.4.39,1476,Samsung SM-G935U,0,0,-359
2181,2181,2020-02-22 16:15:38,10.78,9.3,12891,1171,1,client,finished,1,upfront,10390,1103,,3840,,CA.5.44,finished,finished,DI.3.34,176,"iPhone8,4",1,0,
2066,2066,2020-02-21 20:41:21,7801,,8061,1179,1,client,finished,1,prediction,8118,968,,3908,,CA.5.44,finished,finished,DA.4.39,1122,TECNO K7,0,0,
2242,2242,2020-02-23 0:33:27,7.39,5.5,9778,1031,1,driver,finished,2,upfront,6882,739,,3893,,CA.5.43,finished,finished,DA.4.39,2040,Samsung SM-A510F,1,0,0
755,755,2020-02-09 3:41:40,3.52,4.1,4500,358,1,client,finished,1,upfront,4530,594,,2170,,CI.4.14,finished,finished,DA.4.39,908,Samsung SM-A520F,1,0,-448
1464,1464,2020-02-15 18:06:27,7.31,7.2,10687,843,1,client,finished,1,upfront,10931,755,,3108,,CA.5.43,finished,finished,DA.4.39,652,Samsung SM-T585,1,0,-3
854,854,2020-02-10 5:46:28,2.59,2.5,2173,374,1,client,finished,1,upfront,1000,239,,2290,,CA.5.42,finished,finished,DA.4.37,2142,LGE LG-D722,1,0,-170
928,928,2020-02-10 20:19:44,100465.76,21000,36124,916,0,client,finished,1,upfront,16040,2294,,2399,,CI.4.14,finished,finished,DA.4.39,1576,TECNO MOBILE LIMITED TECNO BA2,0,1,
1013,1013,2020-02-11 20:38:17,10.6,10.4,9996,1001,1,client,finished,1,upfront,10125,912,,2494,,CA.5.43,finished,finished,DA.4.39,1747,Samsung SM-J320FN,1,0,
1715,1716,2020-02-18 13:10:28,2000,,0,0,0,client,finished,1,prediction,7395,1458,,3309,,CA.5.04,finished,finished,DA.4.37,503,TECNO F3,0,1,
1738,1738,2020-02-18 16:11:02,7.69,6.9,6833,1024,1,client,finished,1,upfront,6599,764,,3335,,CA.5.44,finished,finished,DA.4.31,1459,Samsung SM-G950F,1,0,-100
1810,1810,2020-02-19 15:28:03,11.24,8,11302,1520,1,client,finished,1,upfront,10295,1201,,3425,,CI.4.18,finished,finished,DA.4.39,891,BullittGroupLimited S41,1,0,-1174
2174,2174,2020-02-22 15:16:25,8804.28,,5254,1407,1,client,finished,1,prediction,5662,909,,3829,,CA.5.21,finished,finished,DA.4.39,1722,TECNO AX8,0,0,
2022,2022,2020-02-21 14:20:55,6.27,3.9,4378,1160,1,client,finished,1,upfront,2786,548,,3845,,CI.4.18,finished,finished,DA.4.31,1027,HUAWEI AGS-L09,1,0,-1832
2479,2479,2020-02-25 15:16:07,6.61,4.3,2949,769,1,client,finished,1,upfront,1981,341,,4226,,CI.4.19,finished,finished,DA.4.39,1159,Xiaomi Redmi 8A,1,1,-594
1503,1503,2020-02-16 0:18:06,2,10.1,579,179,0,client,finished,1,upfront,19760,1434,,3089,,CA.5.43,finished,finished,DA.4.39,1338,HUAWEI MAR-LX1A,1,0,-43
2616,2616,2020-02-27 11:55:04,9.64,9.5,13415,1327,0,client,finished,1,upfront,12843,1359,,4414,,CA.5.44,finished,finished,DA.4.39,1653,Samsung SM-A515F,1,0,-46
2217,2217,2020-02-22 21:30:38,5.38,5.4,5528,583,1,client,finished,1,upfront,5588,580,,4073,,CA.5.44,finished,finished,DA.4.39,1958,Samsung SM-J330F,1,0,49
2537,2537,2020-02-26 9:14:47,2.5,2.5,0,35,1,client,finished,1,upfront,2110,311,,4304,,CI.4.19,finished,finished,DA.4.39,276,Samsung SM-J510FN,1,0,
2980,2980,2020-03-01 16:45:56,5.11,4.6,5245,873,1,client,finished,1,upfront,4825,738,,4818,,CA.5.40,finished,finished,DA.4.39,1796,Samsung SM-G950F,1,0,0
2915,2915,2020-03-01 0:07:10,10.47,9.9,15708,1273,1,client,finished,1,upfront,14705,1228,,82,,CA.5.45,finished,finished,DA.4.34,471,Samsung SM-A520F,1,0,-302
3263,3263,2020-03-05 13:07:13,10.86,11.8,14436,1641,1,client,finished,1,upfront,16545,1675,,238,,CI.4.19,finished,finished,DA.4.39,1380,HUAWEI SNE-LX1,1,0,-76
3182,3182,2020-03-04 11:24:36,2.35,2.6,2560,468,1,client,finished,1,upfront,2868,562,,137,,CA.5.46,finished,finished,DA.4.42,1761,Sony E6633,1,0,-265
2712,2712,2020-02-28 12:33:19,55616.22,,38790,1392,0,client,finished,1,prediction,7231,1221,,4509,,CA.5.40,finished,finished,DA.4.42,967,HMD Global Nokia 1,0,1,
2737,2737,2020-02-28 16:25:17,4.05,3.2,3864,683,1,client,finished,1,upfront,2691,546,,4536,,CI.4.19,finished,finished,DA.4.39,1442,Xiaomi Redmi Note 7,1,0,-627
2530,2530,2020-02-26 8:34:16,15.04,,15764,3104,1,driver,finished,2,upfront_destination_changed,7799,777,driver_destination_changed,4396,,CA.5.44,finished,finished,DA.4.34,1909,Samsung SM-A530F,1,0,
2983,2983,2020-03-01 18:10:03,19284.54,,12778,3427,1,client,finished,1,prediction,11291,1702,,4869,,CA.5.19,finished,finished,DA.4.39,875,INFINIX MOBILITY LIMITED Infinix X650B,0,0,
3296,3296,2020-03-05 19:45:18,11199.4,,2727,5137,0,client,finished,1,prediction,6878,1037,,279,,CA.5.46,finished,finished,DA.4.41,2026,TECNO L8 Lite,0,0,
3453,3453,2020-03-07 2:16:49,5.27,4.9,8515,948,1,client,finished,1,upfront,8434,769,,433,,CA.5.46,finished,finished,DA.4.29,1996,Samsung SM-A105FN,1,0,-512
3221,3221,2020-03-04 23:46:39,4.83,5.1,6217,595,1,client,finished,1,upfront,6220,697,,511,,CI.4.19,finished,finished,DA.4.42,1598,HUAWEI KOB-L09,1,0,-359
3878,3878,2020-03-11 11:21:52,2,2,1857,380,1,client,finished,1,upfront,1945,375,,948,,CI.4.23,finished,finished,DA.4.37,1035,HUAWEI ANE-LX1,1,0,-2
3167,3167,2020-03-04 7:09:33,8.99,6.4,6061,944,1,client,finished,1,upfront,3357,734,,109,,CI.4.19,finished,finished,DA.4.42,348,Samsung SM-T515,1,0,-1218
2650,2650,2020-02-27 18:09:58,7039.5,,3571,1269,1,client,finished,1,prediction,752,217,,4447,,CI.4.18,finished,finished,DA.4.39,668,TECNO K7,0,0,
3411,3411,2020-03-06 20:57:30,14495.52,,11487,1448,0,client,finished,1,prediction,10680,1239,,398,,CI.4.14,finished,finished,DA.4.42,1095,Samsung SM-G925F,0,0,
